distance,label
70.74249076757194,green
39.05444917035702,green
59.61543424315552,green
74.74122022017035,blue
33.354160160315836,red
31.50396800404673,red
8.200609733428363,red
74.03039916142558,green
33.425289826716536,red
62.723600024233306,yellow
24.052026941611388,green
62.51599795252412,blue
67.446274915669,red
16.76305461424021,yellow
